arquivo,cluster
data/C50/C50train\soybean\44.txt,8
data/C50/C50train\soybean\45.txt,8
data/C50/C50train\soybean\46.txt,4
data/C50/C50train\soybean\47.txt,8
data/C50/C50train\soybean\48.txt,3
data/C50/C50train\soybean\49.txt,8
data/C50/C50train\soybean\5.txt,4
data/C50/C50train\soybean\50.txt,1
data/C50/C50train\soybean\51.txt,4
data/C50/C50train\soybean\52.txt,8
data/C50/C50train\soybean\53.txt,8
data/C50/C50train\soybean\54.txt,8
data/C50/C50train\soybean\55.txt,8
data/C50/C50train\soybean\56.txt,3
data/C50/C50train\soybean\57.txt,8
data/C50/C50train\soybean\58.txt,8
data/C50/C50train\soybean\59.txt,4
data/C50/C50train\soybean\6.txt,3
data/C50/C50train\soybean\60.txt,4
data/C50/C50train\soybean\61.txt,8
data/C50/C50train\soybean\62.txt,4
data/C50/C50train\soybean\63.txt,9
data/C50/C50train\soybean\64.txt,4
data/C50/C50train\soybean\65.txt,8
data/C50/C50train\soybean\66.txt,4
data/C50/C50train\soybean\67.txt,4
data/C50/C50train\soybean\68.txt,4
data/C50/C50train\soybean\69.txt,1
data/C50/C50train\soybean\7.txt,8
data/C50/C50train\soybean\70.txt,8
data/C50/C50train\soybean\71.txt,8
data/C50/C50train\soybean\72.txt,3
data/C50/C50train\soybean\73.txt,8
data/C50/C50train\soybean\74.txt,9
data/C50/C50train\soybean\75.txt,4
data/C50/C50train\soybean\76.txt,1
data/C50/C50train\soybean\77.txt,8
data/C50/C50train\soybean\78.txt,8
data/C50/C50train\soybean\79.txt,8
data/C50/C50train\soybean\8.txt,3
data/C50/C50train\soybean\80.txt,8
data/C50/C50train\soybean\81.txt,4
data/C50/C50train\soybean\82.txt,8
data/C50/C50train\soybean\83.txt,3
data/C50/C50train\soybean\84.txt,2
data/C50/C50train\soybean\85.txt,8
data/C50/C50train\soybean\86.txt,8
data/C50/C50train\soybean\87.txt,8
data/C50/C50train\soybean\88.txt,3
data/C50/C50train\soybean\89.txt,2
data/C50/C50train\soybean\9.txt,2
data/C50/C50train\soybean\90.txt,3
data/C50/C50train\soybean\91.txt,2
data/C50/C50train\soybean\92.txt,8
data/C50/C50train\soybean\93.txt,8
data/C50/C50train\soybean\94.txt,8
data/C50/C50train\soybean\95.txt,8
data/C50/C50train\soybean\96.txt,8
data/C50/C50train\soybean\97.txt,8
data/C50/C50train\soybean\98.txt,8
data/C50/C50train\stg\1.txt,1
data/C50/C50train\stg\10.txt,4
data/C50/C50train\stg\11.txt,1
data/C50/C50train\stg\12.txt,1
data/C50/C50train\stg\13.txt,1
data/C50/C50train\stg\14.txt,1
data/C50/C50train\stg\15.txt,9
data/C50/C50train\stg\16.txt,1
data/C50/C50train\stg\17.txt,1
data/C50/C50train\stg\18.txt,1
data/C50/C50train\stg\2.txt,1
data/C50/C50train\stg\3.txt,1
data/C50/C50train\stg\4.txt,2
data/C50/C50train\stg\5.txt,2
data/C50/C50train\stg\6.txt,1
data/C50/C50train\stg\7.txt,1
data/C50/C50train\stg\8.txt,1
data/C50/C50train\stg\9.txt,4
data/C50/C50train\strategic-metal\1.txt,4
data/C50/C50train\strategic-metal\10.txt,4
data/C50/C50train\strategic-metal\11.txt,4
data/C50/C50train\strategic-metal\12.txt,4
data/C50/C50train\strategic-metal\13.txt,4
data/C50/C50train\strategic-metal\14.txt,6
data/C50/C50train\strategic-metal\15.txt,4
data/C50/C50train\strategic-metal\16.txt,4
data/C50/C50train\strategic-metal\17.txt,4
data/C50/C50train\strategic-metal\18.txt,4
data/C50/C50train\strategic-metal\19.txt,4
data/C50/C50train\strategic-metal\2.txt,4
data/C50/C50train\strategic-metal\20.txt,4
data/C50/C50train\strategic-metal\21.txt,4
data/C50/C50train\strategic-metal\22.txt,4
data/C50/C50train\strategic-metal\23.txt,4
data/C50/C50train\strategic-metal\24.txt,4
data/C50/C50train\strategic-metal\25.txt,4
data/C50/C50train\strategic-metal\26.txt,4
data/C50/C50train\strategic-metal\3.txt,3
data/C50/C50train\strategic-metal\4.txt,4
data/C50/C50train\strategic-metal\5.txt,4
data/C50/C50train\strategic-metal\6.txt,4
data/C50/C50train\strategic-metal\7.txt,4
data/C50/C50train\strategic-metal\8.txt,4
data/C50/C50train\strategic-metal\9.txt,4
data/C50/C50train\sugar\1.txt,3
data/C50/C50train\sugar\10.txt,3
data/C50/C50train\sugar\100.txt,3
data/C50/C50train\sugar\101.txt,3
data/C50/C50train\sugar\102.txt,3
data/C50/C50train\sugar\103.txt,1
data/C50/C50train\sugar\104.txt,3
data/C50/C50train\sugar\105.txt,2
data/C50/C50train\sugar\106.txt,3
data/C50/C50train\sugar\107.txt,4
data/C50/C50train\sugar\108.txt,3
data/C50/C50train\sugar\109.txt,9
data/C50/C50train\sugar\11.txt,4
data/C50/C50train\sugar\110.txt,3
data/C50/C50train\sugar\111.txt,3
data/C50/C50train\sugar\112.txt,4
data/C50/C50train\sugar\113.txt,2
data/C50/C50train\sugar\114.txt,3
data/C50/C50train\sugar\115.txt,4
data/C50/C50train\sugar\116.txt,3
data/C50/C50train\sugar\117.txt,4
data/C50/C50train\sugar\118.txt,3
data/C50/C50train\sugar\119.txt,3
data/C50/C50train\sugar\12.txt,3
data/C50/C50train\sugar\120.txt,3
data/C50/C50train\sugar\121.txt,4
data/C50/C50train\sugar\122.txt,3
data/C50/C50train\sugar\123.txt,4
data/C50/C50train\sugar\124.txt,4
data/C50/C50train\sugar\125.txt,3
data/C50/C50train\sugar\126.txt,3
data/C50/C50train\sugar\127.txt,8
data/C50/C50train\sugar\128.txt,8
data/C50/C50train\sugar\129.txt,6
data/C50/C50train\sugar\13.txt,3
data/C50/C50train\sugar\130.txt,4
data/C50/C50train\sugar\131.txt,3
data/C50/C50train\sugar\132.txt,4
data/C50/C50train\sugar\133.txt,4
data/C50/C50train\sugar\134.txt,3
data/C50/C50train\sugar\135.txt,4
data/C50/C50train\sugar\136.txt,4
data/C50/C50train\sugar\137.txt,2
data/C50/C50train\sugar\138.txt,3
data/C50/C50train\sugar\139.txt,3
data/C50/C50train\sugar\14.txt,3
data/C50/C50train\sugar\140.txt,4
data/C50/C50train\sugar\141.txt,3
data/C50/C50train\sugar\142.txt,4
data/C50/C50train\sugar\143.txt,4
data/C50/C50train\sugar\144.txt,3
data/C50/C50train\sugar\145.txt,3
data/C50/C50train\sugar\15.txt,8
data/C50/C50train\sugar\16.txt,3
data/C50/C50train\sugar\17.txt,3
data/C50/C50train\sugar\18.txt,2
data/C50/C50train\sugar\19.txt,3
data/C50/C50train\sugar\2.txt,4
data/C50/C50train\sugar\20.txt,3
data/C50/C50train\sugar\21.txt,8
data/C50/C50train\sugar\22.txt,8
data/C50/C50train\sugar\23.txt,3
data/C50/C50train\sugar\24.txt,8
data/C50/C50train\sugar\25.txt,4
data/C50/C50train\sugar\26.txt,3
data/C50/C50train\sugar\27.txt,4
data/C50/C50train\sugar\28.txt,8
data/C50/C50train\sugar\29.txt,3
data/C50/C50train\sugar\3.txt,4
data/C50/C50train\sugar\30.txt,8
data/C50/C50train\sugar\31.txt,4
data/C50/C50train\sugar\32.txt,3
data/C50/C50train\sugar\33.txt,4
data/C50/C50train\sugar\34.txt,3
data/C50/C50train\sugar\35.txt,3
data/C50/C50train\sugar\36.txt,4
data/C50/C50train\sugar\37.txt,3
data/C50/C50train\sugar\38.txt,2
data/C50/C50train\sugar\39.txt,3
data/C50/C50train\sugar\4.txt,3
data/C50/C50train\sugar\40.txt,3
data/C50/C50train\sugar\41.txt,8
data/C50/C50train\sugar\42.txt,4
data/C50/C50train\sugar\43.txt,3
data/C50/C50train\sugar\44.txt,3
data/C50/C50train\sugar\45.txt,3
data/C50/C50train\sugar\46.txt,4
data/C50/C50train\sugar\47.txt,3
data/C50/C50train\sugar\48.txt,8
data/C50/C50train\sugar\49.txt,3
data/C50/C50train\sugar\5.txt,3
data/C50/C50train\sugar\50.txt,4
data/C50/C50train\sugar\51.txt,3
data/C50/C50train\sugar\52.txt,1
data/C50/C50train\sugar\53.txt,4
data/C50/C50train\sugar\54.txt,4
data/C50/C50train\sugar\55.txt,3
data/C50/C50train\sugar\56.txt,3
data/C50/C50train\sugar\57.txt,3
data/C50/C50train\sugar\58.txt,3
data/C50/C50train\sugar\59.txt,3
data/C50/C50train\sugar\6.txt,4
data/C50/C50train\sugar\60.txt,3
data/C50/C50train\sugar\61.txt,4
data/C50/C50train\sugar\62.txt,3
data/C50/C50train\sugar\63.txt,3
data/C50/C50train\sugar\64.txt,3
data/C50/C50train\sugar\65.txt,3
data/C50/C50train\sugar\66.txt,4
data/C50/C50train\sugar\67.txt,3
data/C50/C50train\sugar\68.txt,3
data/C50/C50train\sugar\69.txt,8
data/C50/C50train\sugar\7.txt,8
data/C50/C50train\sugar\70.txt,8
data/C50/C50train\sugar\71.txt,3
data/C50/C50train\sugar\72.txt,3
data/C50/C50train\sugar\73.txt,3
data/C50/C50train\sugar\74.txt,4
data/C50/C50train\sugar\75.txt,4
data/C50/C50train\sugar\76.txt,3
data/C50/C50train\sugar\77.txt,8
data/C50/C50train\sugar\78.txt,2
data/C50/C50train\sugar\79.txt,3
data/C50/C50train\sugar\8.txt,8
data/C50/C50train\sugar\80.txt,8
data/C50/C50train\sugar\81.txt,3
data/C50/C50train\sugar\82.txt,1
data/C50/C50train\sugar\83.txt,4
data/C50/C50train\sugar\84.txt,4
data/C50/C50train\sugar\85.txt,3
data/C50/C50train\sugar\86.txt,4
data/C50/C50train\sugar\87.txt,3
data/C50/C50train\sugar\88.txt,3
data/C50/C50train\sugar\89.txt,3
data/C50/C50train\sugar\9.txt,4
data/C50/C50train\sugar\90.txt,3
data/C50/C50train\sugar\91.txt,8
data/C50/C50train\sugar\92.txt,3
data/C50/C50train\sugar\93.txt,4
data/C50/C50train\sugar\94.txt,3
data/C50/C50train\sugar\95.txt,4
data/C50/C50train\sugar\96.txt,4
data/C50/C50train\sugar\97.txt,4
data/C50/C50train\sugar\98.txt,3
data/C50/C50train\sugar\99.txt,3
data/C50/C50train\sun-meal\1.txt,4
data/C50/C50train\sun-oil\1.txt,4
data/C50/C50train\sun-oil\2.txt,8
data/C50/C50train\sun-oil\3.txt,3
data/C50/C50train\sun-oil\4.txt,3
data/C50/C50train\sun-oil\5.txt,4
data/C50/C50train\sun-oil\6.txt,3
data/C50/C50train\sun-oil\7.txt,8
data/C50/C50train\sun-oil\8.txt,4
data/C50/C50train\sunseed\1.txt,3
data/C50/C50train\sunseed\10.txt,4
data/C50/C50train\sunseed\11.txt,8
data/C50/C50train\sunseed\12.txt,8
data/C50/C50train\sunseed\13.txt,4
data/C50/C50train\sunseed\2.txt,8
data/C50/C50train\sunseed\3.txt,8
data/C50/C50train\sunseed\4.txt,3
data/C50/C50train\sunseed\5.txt,8
data/C50/C50train\sunseed\6.txt,8
data/C50/C50train\sunseed\7.txt,3
data/C50/C50train\sunseed\8.txt,3
data/C50/C50train\sunseed\9.txt,3
data/C50/C50train\tapioca\1.txt,3
data/C50/C50train\tapioca\2.txt,3
data/C50/C50train\tapioca\3.txt,4
data/C50/C50train\tapioca\4.txt,3
data/C50/C50train\tea\1.txt,4
data/C50/C50train\tea\10.txt,4
data/C50/C50train\tea\11.txt,8
data/C50/C50train\tea\12.txt,4
data/C50/C50train\tea\13.txt,4
data/C50/C50train\tea\14.txt,4
data/C50/C50train\tea\15.txt,3
data/C50/C50train\tea\2.txt,4
data/C50/C50train\tea\3.txt,1
data/C50/C50train\tea\4.txt,1
data/C50/C50train\tea\5.txt,4
data/C50/C50train\tea\6.txt,4
data/C50/C50train\tea\7.txt,4
data/C50/C50train\tea\8.txt,4
data/C50/C50train\tea\9.txt,8
data/C50/C50train\tin\1.txt,4
data/C50/C50train\tin\10.txt,4
data/C50/C50train\tin\11.txt,1
data/C50/C50train\tin\12.txt,4
data/C50/C50train\tin\13.txt,4
data/C50/C50train\tin\14.txt,4
data/C50/C50train\tin\15.txt,9
data/C50/C50train\tin\16.txt,4
data/C50/C50train\tin\17.txt,3
data/C50/C50train\tin\18.txt,4
data/C50/C50train\tin\19.txt,4
data/C50/C50train\tin\2.txt,4
data/C50/C50train\tin\20.txt,4
data/C50/C50train\tin\21.txt,4
data/C50/C50train\tin\22.txt,4
data/C50/C50train\tin\23.txt,4
data/C50/C50train\tin\24.txt,4
data/C50/C50train\tin\25.txt,4
data/C50/C50train\tin\26.txt,4
data/C50/C50train\tin\27.txt,3
data/C50/C50train\tin\28.txt,4
data/C50/C50train\tin\29.txt,4
data/C50/C50train\tin\3.txt,4
data/C50/C50train\tin\4.txt,4
data/C50/C50train\tin\5.txt,4
data/C50/C50train\tin\6.txt,4
data/C50/C50train\tin\7.txt,4
data/C50/C50train\tin\8.txt,4
data/C50/C50train\tin\9.txt,4
data/C50/C50train\trade\1.txt,1
data/C50/C50train\trade\10.txt,6
data/C50/C50train\trade\100.txt,2
data/C50/C50train\trade\101.txt,9
data/C50/C50train\trade\102.txt,1
data/C50/C50train\trade\103.txt,9
data/C50/C50train\trade\104.txt,4
data/C50/C50train\trade\105.txt,4
data/C50/C50train\trade\106.txt,9
data/C50/C50train\trade\107.txt,1
data/C50/C50train\trade\108.txt,9
data/C50/C50train\trade\109.txt,1
data/C50/C50train\trade\11.txt,1
data/C50/C50train\trade\110.txt,1
data/C50/C50train\trade\111.txt,2
data/C50/C50train\trade\112.txt,1
data/C50/C50train\trade\113.txt,1
data/C50/C50train\trade\114.txt,1
data/C50/C50train\trade\115.txt,1
data/C50/C50train\trade\116.txt,1
data/C50/C50train\trade\117.txt,9
data/C50/C50train\trade\118.txt,9
data/C50/C50train\trade\119.txt,9
data/C50/C50train\trade\12.txt,1
data/C50/C50train\trade\120.txt,9
data/C50/C50train\trade\121.txt,2
data/C50/C50train\trade\122.txt,1
data/C50/C50train\trade\123.txt,9
data/C50/C50train\trade\124.txt,3
data/C50/C50train\trade\125.txt,9
data/C50/C50train\trade\126.txt,1
data/C50/C50train\trade\127.txt,9
data/C50/C50train\trade\128.txt,9
data/C50/C50train\trade\129.txt,1
data/C50/C50train\trade\13.txt,1
data/C50/C50train\trade\130.txt,4
data/C50/C50train\trade\131.txt,9
data/C50/C50train\trade\132.txt,1
data/C50/C50train\trade\133.txt,1
data/C50/C50train\trade\134.txt,1
data/C50/C50train\trade\135.txt,8
data/C50/C50train\trade\136.txt,1
data/C50/C50train\trade\137.txt,1
data/C50/C50train\trade\138.txt,4
data/C50/C50train\trade\139.txt,1
data/C50/C50train\trade\14.txt,1
data/C50/C50train\trade\140.txt,4
data/C50/C50train\trade\141.txt,1
data/C50/C50train\trade\142.txt,1
data/C50/C50train\trade\143.txt,1
data/C50/C50train\trade\144.txt,1
data/C50/C50train\trade\145.txt,1
data/C50/C50train\trade\146.txt,9
data/C50/C50train\trade\147.txt,1
data/C50/C50train\trade\148.txt,0
data/C50/C50train\trade\149.txt,1
data/C50/C50train\trade\15.txt,1
data/C50/C50train\trade\150.txt,9
data/C50/C50train\trade\151.txt,9
data/C50/C50train\trade\152.txt,4
data/C50/C50train\trade\153.txt,4
data/C50/C50train\trade\154.txt,1
data/C50/C50train\trade\155.txt,1
data/C50/C50train\trade\156.txt,1
data/C50/C50train\trade\157.txt,9
data/C50/C50train\trade\158.txt,1
data/C50/C50train\trade\159.txt,9
data/C50/C50train\trade\16.txt,4
data/C50/C50train\trade\160.txt,9
data/C50/C50train\trade\161.txt,1
data/C50/C50train\trade\162.txt,1
data/C50/C50train\trade\163.txt,1
data/C50/C50train\trade\164.txt,1
data/C50/C50train\trade\165.txt,9
data/C50/C50train\trade\166.txt,3
data/C50/C50train\trade\167.txt,9
data/C50/C50train\trade\168.txt,1
data/C50/C50train\trade\169.txt,9
data/C50/C50train\trade\17.txt,1
data/C50/C50train\trade\170.txt,1
data/C50/C50train\trade\171.txt,1
data/C50/C50train\trade\172.txt,1
data/C50/C50train\trade\173.txt,1
data/C50/C50train\trade\174.txt,1
data/C50/C50train\trade\175.txt,1
data/C50/C50train\trade\176.txt,1
data/C50/C50train\trade\177.txt,1
data/C50/C50train\trade\178.txt,4
data/C50/C50train\trade\179.txt,1
data/C50/C50train\trade\18.txt,9
data/C50/C50train\trade\180.txt,4
data/C50/C50train\trade\181.txt,1
data/C50/C50train\trade\182.txt,1
data/C50/C50train\trade\183.txt,9
data/C50/C50train\trade\184.txt,1
data/C50/C50train\trade\185.txt,9
data/C50/C50train\trade\186.txt,1
data/C50/C50train\trade\187.txt,9
data/C50/C50train\trade\188.txt,1
data/C50/C50train\trade\189.txt,6
data/C50/C50train\trade\19.txt,1
data/C50/C50train\trade\190.txt,1
data/C50/C50train\trade\191.txt,9
data/C50/C50train\trade\192.txt,6
data/C50/C50train\trade\193.txt,6
data/C50/C50train\trade\194.txt,9
data/C50/C50train\trade\195.txt,1
data/C50/C50train\trade\196.txt,1
data/C50/C50train\trade\197.txt,1
data/C50/C50train\trade\198.txt,9
data/C50/C50train\trade\199.txt,1
data/C50/C50train\trade\2.txt,9
data/C50/C50train\trade\20.txt,9
data/C50/C50train\trade\200.txt,1
data/C50/C50train\trade\201.txt,6
data/C50/C50train\trade\202.txt,1
data/C50/C50train\trade\203.txt,6
data/C50/C50train\trade\204.txt,9
data/C50/C50train\trade\205.txt,1
data/C50/C50train\trade\206.txt,1
data/C50/C50train\trade\207.txt,1
data/C50/C50train\trade\208.txt,1
data/C50/C50train\trade\209.txt,1
data/C50/C50train\trade\21.txt,2
data/C50/C50train\trade\210.txt,1
data/C50/C50train\trade\211.txt,1
data/C50/C50train\trade\212.txt,6
data/C50/C50train\trade\213.txt,1
data/C50/C50train\trade\214.txt,1
data/C50/C50train\trade\215.txt,1
data/C50/C50train\trade\216.txt,2
data/C50/C50train\trade\217.txt,1
data/C50/C50train\trade\218.txt,1
data/C50/C50train\trade\219.txt,9
data/C50/C50train\trade\22.txt,1
data/C50/C50train\trade\220.txt,1
data/C50/C50train\trade\221.txt,1
data/C50/C50train\trade\222.txt,1
data/C50/C50train\trade\223.txt,6
data/C50/C50train\trade\224.txt,1
data/C50/C50train\trade\225.txt,6
data/C50/C50train\trade\226.txt,1
data/C50/C50train\trade\227.txt,4
data/C50/C50train\trade\228.txt,4
data/C50/C50train\trade\229.txt,9
data/C50/C50train\trade\23.txt,1
data/C50/C50train\trade\230.txt,2
data/C50/C50train\trade\231.txt,6
data/C50/C50train\trade\232.txt,1
data/C50/C50train\trade\233.txt,9
data/C50/C50train\trade\234.txt,1
data/C50/C50train\trade\235.txt,1
data/C50/C50train\trade\236.txt,1
data/C50/C50train\trade\237.txt,1
data/C50/C50train\trade\238.txt,1
data/C50/C50train\trade\239.txt,9
data/C50/C50train\trade\24.txt,2
data/C50/C50train\trade\240.txt,1
data/C50/C50train\trade\241.txt,2
data/C50/C50train\trade\242.txt,9
data/C50/C50train\trade\243.txt,1
data/C50/C50train\trade\244.txt,1
data/C50/C50train\trade\245.txt,1
data/C50/C50train\trade\246.txt,9
data/C50/C50train\trade\247.txt,9
data/C50/C50train\trade\248.txt,9
data/C50/C50train\trade\249.txt,1
data/C50/C50train\trade\25.txt,1
data/C50/C50train\trade\250.txt,1
data/C50/C50train\trade\251.txt,2
data/C50/C50train\trade\252.txt,1
data/C50/C50train\trade\253.txt,1
data/C50/C50train\trade\254.txt,1
data/C50/C50train\trade\255.txt,9
data/C50/C50train\trade\256.txt,1
data/C50/C50train\trade\257.txt,1
data/C50/C50train\trade\258.txt,1
data/C50/C50train\trade\259.txt,1
data/C50/C50train\trade\26.txt,4
data/C50/C50train\trade\260.txt,1
data/C50/C50train\trade\261.txt,2
data/C50/C50train\trade\262.txt,1
data/C50/C50train\trade\263.txt,1
data/C50/C50train\trade\264.txt,1
data/C50/C50train\trade\265.txt,1
data/C50/C50train\trade\266.txt,4
data/C50/C50train\trade\267.txt,9
data/C50/C50train\trade\268.txt,1
data/C50/C50train\trade\269.txt,1
data/C50/C50train\trade\27.txt,9
data/C50/C50train\trade\270.txt,1
data/C50/C50train\trade\271.txt,1
data/C50/C50train\trade\272.txt,9
data/C50/C50train\trade\273.txt,9
data/C50/C50train\trade\274.txt,1
data/C50/C50train\trade\275.txt,9
data/C50/C50train\trade\276.txt,1
data/C50/C50train\trade\277.txt,4
data/C50/C50train\trade\278.txt,9
data/C50/C50train\trade\279.txt,1
data/C50/C50train\trade\28.txt,4
data/C50/C50train\trade\280.txt,1
data/C50/C50train\trade\281.txt,9
data/C50/C50train\trade\282.txt,1
data/C50/C50train\trade\283.txt,1
data/C50/C50train\trade\284.txt,1
data/C50/C50train\trade\285.txt,1
data/C50/C50train\trade\286.txt,1
data/C50/C50train\trade\287.txt,6
data/C50/C50train\trade\288.txt,9
data/C50/C50train\trade\289.txt,9
data/C50/C50train\trade\29.txt,1
data/C50/C50train\trade\290.txt,1
data/C50/C50train\trade\291.txt,1
data/C50/C50train\trade\292.txt,1
data/C50/C50train\trade\293.txt,4
data/C50/C50train\trade\294.txt,4
data/C50/C50train\trade\295.txt,2
data/C50/C50train\trade\296.txt,9
data/C50/C50train\trade\297.txt,1
data/C50/C50train\trade\298.txt,1
data/C50/C50train\trade\299.txt,9
data/C50/C50train\trade\3.txt,9
data/C50/C50train\trade\30.txt,1
data/C50/C50train\trade\300.txt,1
data/C50/C50train\trade\301.txt,1
data/C50/C50train\trade\302.txt,4
data/C50/C50train\trade\303.txt,1
data/C50/C50train\trade\304.txt,1
data/C50/C50train\trade\305.txt,2
data/C50/C50train\trade\306.txt,1
data/C50/C50train\trade\307.txt,1
data/C50/C50train\trade\308.txt,1
data/C50/C50train\trade\309.txt,1
data/C50/C50train\trade\31.txt,9
data/C50/C50train\trade\310.txt,1
data/C50/C50train\trade\311.txt,1
data/C50/C50train\trade\312.txt,1
data/C50/C50train\trade\313.txt,2
data/C50/C50train\trade\314.txt,1
data/C50/C50train\trade\315.txt,6
data/C50/C50train\trade\316.txt,9
data/C50/C50train\trade\317.txt,1
data/C50/C50train\trade\318.txt,9
data/C50/C50train\trade\319.txt,6
data/C50/C50train\trade\32.txt,6
data/C50/C50train\trade\320.txt,9
data/C50/C50train\trade\321.txt,1
data/C50/C50train\trade\322.txt,3
data/C50/C50train\trade\323.txt,1
data/C50/C50train\trade\324.txt,1
data/C50/C50train\trade\325.txt,1
data/C50/C50train\trade\326.txt,1
data/C50/C50train\trade\327.txt,9
data/C50/C50train\trade\328.txt,1
data/C50/C50train\trade\329.txt,1
data/C50/C50train\trade\33.txt,9
data/C50/C50train\trade\330.txt,1
data/C50/C50train\trade\331.txt,1
data/C50/C50train\trade\332.txt,2
data/C50/C50train\trade\333.txt,1
data/C50/C50train\trade\334.txt,0
data/C50/C50train\trade\335.txt,1
data/C50/C50train\trade\336.txt,1
data/C50/C50train\trade\337.txt,9
data/C50/C50train\trade\338.txt,1
data/C50/C50train\trade\339.txt,4
data/C50/C50train\trade\34.txt,4
data/C50/C50train\trade\340.txt,9
data/C50/C50train\trade\341.txt,1
data/C50/C50train\trade\342.txt,1
data/C50/C50train\trade\343.txt,1
data/C50/C50train\trade\344.txt,9
data/C50/C50train\trade\345.txt,6
data/C50/C50train\trade\346.txt,1
data/C50/C50train\trade\347.txt,1
data/C50/C50train\trade\348.txt,4
data/C50/C50train\trade\349.txt,9
data/C50/C50train\trade\35.txt,1
data/C50/C50train\trade\350.txt,9
data/C50/C50train\trade\351.txt,1
data/C50/C50train\trade\352.txt,1
data/C50/C50train\trade\353.txt,1
data/C50/C50train\trade\354.txt,1
data/C50/C50train\trade\355.txt,1
data/C50/C50train\trade\356.txt,1
data/C50/C50train\trade\357.txt,1
data/C50/C50train\trade\358.txt,1
data/C50/C50train\trade\359.txt,1
data/C50/C50train\trade\36.txt,9
data/C50/C50train\trade\360.txt,1
data/C50/C50train\trade\361.txt,1
data/C50/C50train\trade\362.txt,1
data/C50/C50train\trade\363.txt,4
data/C50/C50train\trade\364.txt,9
data/C50/C50train\trade\365.txt,1
data/C50/C50train\trade\366.txt,1
data/C50/C50train\trade\367.txt,1
data/C50/C50train\trade\368.txt,1
data/C50/C50train\trade\369.txt,1
data/C50/C50train\trade\37.txt,9
data/C50/C50train\trade\370.txt,1
data/C50/C50train\trade\371.txt,9
data/C50/C50train\trade\372.txt,1
data/C50/C50train\trade\373.txt,1
data/C50/C50train\trade\374.txt,1
data/C50/C50train\trade\375.txt,2
data/C50/C50train\trade\376.txt,1
data/C50/C50train\trade\377.txt,1
